ID,TARGET,proba_bom_pagador_label_0,proba_mau_pagador_label_1
142416,1,0.35815758,0.6418424
4146,0,0.8544457,0.1455543
282908,0,0.5703658,0.4296342
97540,0,0.68691266,0.31308737
258670,0,0.7336951,0.2663049
187903,0,0.6272265,0.37277353
205505,1,0.31802619,0.6819738
124576,0,0.6929318,0.30706823
223806,1,0.46156764,0.53843236
66219,0,0.7561835,0.24381652
37666,0,0.60391235,0.39608768
45585,0,0.5461263,0.4538737
199406,0,0.6512452,0.34875482
330506,0,0.73230577,0.2676942
135944,1,0.2500739,0.7499261
282797,1,0.3582325,0.6417675
15139,0,0.8086092,0.19139081
161968,0,0.7523318,0.24766822
34008,1,0.32443875,0.67556125
156614,0,0.7787589,0.22124112
44977,1,0.32376546,0.67623454
134970,0,0.6817411,0.31825885
101004,0,0.8261142,0.17388579
269182,0,0.67079,0.32920998
306007,0,0.67825985,0.32174012
243925,0,0.5090435,0.4909565
271924,0,0.7597587,0.24024132
172170,0,0.671412,0.32858798
115441,0,0.5452571,0.4547429
135900,1,0.458059,0.541941
4280,0,0.71040225,0.28959775
125903,0,0.8386507,0.16134931
92299,0,0.7382293,0.26177073
295955,0,0.5172473,0.48275268
217572,0,0.5398545,0.46014544
242210,1,0.2536543,0.7463457
183452,0,0.73884755,0.26115245
104343,0,0.82155156,0.17844841
116962,0,0.6283928,0.3716072
198138,1,0.49012113,0.5098789
73350,1,0.45055515,0.54944485
219116,0,0.64821845,0.35178155
215324,0,0.7681327,0.23186734
206990,0,0.7111008,0.28889915
156131,0,0.62307,0.37692997
163512,0,0.668761,0.33123896
108127,0,0.69783956,0.30216044
261654,0,0.6612983,0.3387017
56181,0,0.60582745,0.39417252
23844,0,0.82365084,0.1763492
119058,0,0.8181748,0.1818252
325690,0,0.6814111,0.3185889
165807,0,0.5284376,0.47156242
14107,0,0.77977216,0.22022782
195129,0,0.7887658,0.21123423
200697,0,0.82384336,0.17615667
133691,0,0.5755638,0.4244362
129324,0,0.6563753,0.34362468
64562,1,0.35490966,0.64509034
41525,1,0.35226667,0.64773333
239658,0,0.79981005,0.20018992
238985,0,0.5552907,0.44470927
247629,1,0.4361527,0.5638473
265217,1,0.30164832,0.6983517
239489,1,0.40303612,0.5969639
83032,0,0.6064705,0.39352947
155894,1,0.39208728,0.6079127
249397,0,0.7362013,0.26379868
81415,1,0.4405483,0.5594517
42180,0,0.682773,0.31722698
152567,1,0.3338549,0.6661451
81134,1,0.076017976,0.923982
128133,1,0.4996087,0.5003913
9332,1,0.4256249,0.5743751
213126,0,0.6775754,0.3224246
106653,0,0.82725936,0.17274062
116000,0,0.60690355,0.39309645
323320,0,0.6204821,0.37951794
227617,0,0.62598723,0.37401277
211647,0,0.81049883,0.1895012
100367,0,0.6671528,0.33284718
271380,0,0.57176757,0.42823243
159792,0,0.776982,0.223018
176033,0,0.8738427,0.12615727
111327,1,0.48515666,0.51484334
72927,1,0.26700568,0.7329943
225617,1,0.41215855,0.58784145
184185,0,0.50223637,0.49776366
286447,0,0.5750209,0.4249791
209360,0,0.55632627,0.44367376
263794,1,0.22078067,0.7792193
63383,0,0.86157954,0.13842048
112982,0,0.66536963,0.33463037
21083,0,0.6738168,0.32618317
281387,1,0.3607868,0.6392132
183674,1,0.4014033,0.5985967
325317,0,0.87984145,0.12015857
221519,0,0.7428644,0.25713563
97403,0,0.5944525,0.40554753
9165,1,0.39169973,0.60830027
285584,0,0.783218,0.21678194
163084,0,0.8406928,0.15930718
231854,1,0.37371886,0.62628114
124444,0,0.64684117,0.3531588
261642,0,0.755703,0.244297
83858,0,0.8346039,0.16539611
22138,0,0.53214693,0.4678531
181585,1,0.4242429,0.5757571
31786,1,0.3816753,0.6183247
310512,1,0.41531712,0.5846829
200346,0,0.5454554,0.4545446
255696,1,0.36068267,0.63931733
210991,0,0.52496946,0.47503054
305985,0,0.51468444,0.4853156
303893,0,0.76244396,0.23755606
267898,0,0.65257955,0.34742042
103575,0,0.6030818,0.39691815
287886,0,0.686167,0.31383297
117035,1,0.44831115,0.55168885
28452,1,0.3941731,0.6058269
305556,1,0.47300637,0.52699363
34960,1,0.47379905,0.52620095
160390,0,0.6077429,0.3922571
259449,0,0.6518109,0.3481891
242807,0,0.5068297,0.49317032
200661,0,0.8804153,0.11958471
22118,1,0.4491344,0.5508656
36537,1,0.3759638,0.6240362
185666,1,0.41603297,0.58396703
58181,0,0.6443864,0.35561356
197406,0,0.6884724,0.31152758
221079,1,0.36740953,0.6325905
166120,0,0.5621353,0.43786472
45534,0,0.7583428,0.24165721
145647,0,0.546691,0.453309
194265,1,0.30376154,0.69623846
161872,1,0.364895,0.635105
115802,0,0.8748615,0.1251385
44803,0,0.63889426,0.36110574
35366,0,0.8060439,0.19395609
245940,0,0.7613584,0.23864162
33348,0,0.78917205,0.21082793
279589,0,0.6869514,0.31304863
205815,0,0.8041587,0.19584128
183301,0,0.7354026,0.26459745
181802,1,0.47518265,0.52481735
285801,0,0.6664132,0.33358678
251337,0,0.7984509,0.20154911
90421,0,0.57978463,0.42021537
55062,1,0.38022685,0.61977315
281238,1,0.4212888,0.5787112
83708,0,0.7285851,0.27141485
271752,0,0.5376006,0.46239942
70938,0,0.62426615,0.37573382
230475,1,0.44671565,0.55328435
66813,0,0.76030064,0.23969933
258898,0,0.5008172,0.49918285
314295,0,0.7992038,0.2007962
81199,0,0.7464392,0.25356075
129731,1,0.39426517,0.6057348
14395,1,0.42781115,0.57218885
185463,1,0.3918622,0.6081378
138793,0,0.7220263,0.2779737
309303,1,0.32168144,0.67831856
255298,0,0.59870386,0.4012961
216204,0,0.7989222,0.20107779
63365,0,0.51271546,0.48728457
32656,0,0.6855444,0.31445566
201907,0,0.82960737,0.1703926
263483,1,0.41533017,0.5846698
153399,1,0.3733371,0.6266629
90173,0,0.57704324,0.42295676
258957,0,0.626691,0.37330905
90677,0,0.6953691,0.30463088
251223,1,0.40771997,0.59228003
111158,1,0.39797103,0.60202897
9622,0,0.58828604,0.411714
269399,0,0.8145719,0.18542808
186970,0,0.65407217,0.3459278
210522,1,0.48908007,0.5109199
244779,0,0.72210836,0.2778916
298288,0,0.6202954,0.3797046
162181,1,0.44353467,0.5564653
100664,0,0.51329374,0.48670626
269832,1,0.37085253,0.62914747
81001,0,0.50760007,0.49239993
129797,1,0.35317892,0.6468211
329007,0,0.7566453,0.24335465
249372,0,0.5323986,0.4676014
311104,0,0.7390522,0.26094785
85719,1,0.4538194,0.5461806
130317,0,0.6631907,0.3368093
257063,0,0.59117395,0.40882605
29014,1,0.42171454,0.57828546
323817,0,0.58528024,0.41471976
39337,1,0.37578446,0.62421554
61170,0,0.80836284,0.19163714
136473,0,0.8332599,0.16674013
298097,1,0.28435934,0.71564066
145369,0,0.6713692,0.3286308
235753,1,0.38929302,0.610707
252292,0,0.6733788,0.32662115
186244,0,0.67495066,0.32504934
269236,0,0.6238603,0.3761397
290249,1,0.4511956,0.5488044
239458,1,0.46430165,0.53569835
200705,0,0.74418974,0.25581026
209337,1,0.10483056,0.89516944
152322,0,0.6349544,0.3650456
171947,0,0.6469268,0.35307318
60947,0,0.60732913,0.39267084
29908,0,0.61384344,0.38615653
272307,0,0.6979183,0.30208167
67630,1,0.38470584,0.61529416
120515,0,0.5110091,0.48899093
50424,0,0.62976754,0.37023243
160514,0,0.6050376,0.39496237
188766,0,0.7307765,0.2692235
189368,1,0.4211018,0.5788982
209557,0,0.6319591,0.3680409
246082,1,0.48057872,0.5194213
12200,0,0.6032363,0.39676368
280295,0,0.8339665,0.16603354
323547,1,0.32736933,0.67263067
5348,0,0.78666794,0.21333207
246017,1,0.41658568,0.5834143
57508,1,0.19837493,0.8016251
160482,0,0.7840858,0.2159142
277607,0,0.72766054,0.2723395
272238,0,0.54385746,0.45614257
61108,1,0.35110152,0.6488985
123122,0,0.6829211,0.3170789
223620,0,0.7157613,0.28423873
133702,0,0.7938305,0.2061695
237967,0,0.7353184,0.2646816
72267,0,0.5979431,0.40205687
46791,1,0.40462166,0.59537834
318434,0,0.70767784,0.2923222
166069,0,0.6708218,0.32917818
69235,1,0.34312916,0.65687084
223560,1,0.3106609,0.6893391
316209,0,0.5607345,0.43926552
179885,0,0.5595155,0.4404845
73353,0,0.59160805,0.40839198
154703,0,0.6173204,0.3826796
224910,1,0.23770773,0.76229227
168976,0,0.87610584,0.12389413
188718,1,0.45711017,0.54288983
275652,0,0.7575662,0.2424338
96003,0,0.5476645,0.45233545
255231,0,0.52474695,0.47525305
176432,0,0.75288224,0.24711776
86781,0,0.6293324,0.3706676
263310,0,0.52882314,0.47117683
279093,1,0.26408947,0.73591053
158655,0,0.53194124,0.46805876
175416,0,0.6507009,0.3492991
169505,1,0.30958843,0.69041157
97368,0,0.59106016,0.40893987
66057,0,0.53623897,0.46376103
185273,1,0.46743113,0.5325689
226903,0,0.7795419,0.22045808
247242,1,0.406375,0.593625
113447,1,0.35296184,0.64703816
145308,0,0.5869434,0.41305664
303344,0,0.84169304,0.15830696
106145,1,0.4709984,0.5290016
162088,1,0.3604151,0.6395849
315825,0,0.5887426,0.4112574
1184,0,0.71099675,0.28900325
295438,1,0.27930856,0.72069144
11718,0,0.88921523,0.11078476
239585,0,0.81355906,0.18644096
185693,1,0.49945033,0.5005497
302853,1,0.31721097,0.682789
136234,0,0.7867131,0.21328686
196715,0,0.620513,0.37948698
73817,0,0.6839223,0.3160777
179091,0,0.6685211,0.3314789
120299,1,0.49430764,0.50569236
214100,0,0.52465045,0.47534952
61205,0,0.5924909,0.40750912
287610,0,0.635272,0.36472797
305812,0,0.7732207,0.2267793
196053,0,0.70115817,0.2988418
94058,0,0.71880096,0.28119904
174451,0,0.62891376,0.37108624
86195,0,0.672735,0.32726502
150342,0,0.8249015,0.17509846
65307,0,0.6932793,0.30672067
241407,1,0.4504084,0.5495916
125644,0,0.76606244,0.23393756
163209,1,0.28511018,0.7148898
237792,1,0.46994847,0.5300515
148187,1,0.41523927,0.5847607
28697,0,0.55320615,0.44679385
46681,0,0.5454229,0.45457712
235086,1,0.46276575,0.53723425
91456,0,0.54722786,0.45277217
314975,1,0.3849948,0.6150052
277734,0,0.83735853,0.16264145
112589,0,0.8209598,0.17904018
297605,0,0.8056568,0.19434318
53014,0,0.72663224,0.2733678
237703,0,0.7348805,0.2651195
156180,0,0.66701514,0.33298486
237036,1,0.45167226,0.54832774
191569,0,0.73743045,0.26256955
175369,0,0.6671425,0.33285752
68036,1,0.48451006,0.51548994
393,0,0.63268316,0.3673168
206643,0,0.6164824,0.38351765
234733,0,0.7766179,0.22338212
303406,1,0.3868156,0.6131844
26270,1,0.31612343,0.6838766
167666,0,0.54786956,0.45213047
133052,0,0.6089293,0.3910707
32224,0,0.7719004,0.22809961
49540,0,0.6328013,0.36719874
163295,0,0.7149432,0.28505686
125569,0,0.82566106,0.17433892
111276,0,0.80624557,0.19375443
159934,0,0.5712272,0.42877284
259240,1,0.22444999,0.77555
172386,0,0.5773254,0.4226746
38382,0,0.86935633,0.13064365
81592,1,0.36539483,0.63460517
317512,1,0.45874548,0.5412545
63284,1,0.27842182,0.7215782
67255,0,0.6324308,0.36756924
191363,0,0.7204945,0.2795055
45341,0,0.50516,0.49484006
36759,0,0.7223638,0.2776362
86910,0,0.783931,0.21606897
2391,0,0.6504109,0.34958914
286752,1,0.2418372,0.7581628
251562,0,0.79371154,0.20628846
97757,0,0.5388216,0.4611784
154228,1,0.46494842,0.5350516
197120,0,0.7126787,0.28732133
166200,1,0.38241625,0.61758375
106518,0,0.5440664,0.45593354
49179,0,0.5558204,0.4441796
151022,0,0.57111615,0.42888385
184047,1,0.3902632,0.6097368
62146,0,0.5929736,0.40702644
58142,0,0.5304011,0.46959892
932,0,0.6209761,0.37902394
134172,0,0.59283483,0.4071652
40172,0,0.70736754,0.2926325
284402,1,0.3368125,0.6631875
166452,1,0.4532134,0.5467866
238688,0,0.78603745,0.21396253
254621,1,0.3997233,0.6002767
34976,1,0.40794235,0.59205765
194888,0,0.5019933,0.4980067
52704,1,0.36106104,0.63893896
59603,1,0.36738127,0.6326187
46813,0,0.5988195,0.4011805
529,0,0.52934176,0.47065824
152700,0,0.5955739,0.4044261
32813,0,0.8457508,0.15424922
153208,0,0.5829298,0.4170702
8184,1,0.3531031,0.6468969
314388,1,0.46585208,0.5341479
251136,1,0.35639912,0.6436009
43257,1,0.42321587,0.57678413
17143,0,0.5587412,0.44125876
275899,0,0.76506996,0.23493005
33215,1,0.29350156,0.70649844
257903,0,0.78490806,0.21509194
247139,1,0.4816817,0.5183183
229207,0,0.6841962,0.31580383
285662,0,0.8836225,0.11637748
108712,0,0.68818927,0.3118107
154813,0,0.7824795,0.21752045
124605,0,0.6436571,0.35634288
146336,0,0.72723484,0.27276513
232976,0,0.60608226,0.39391774
177226,0,0.7127237,0.28727633
125871,0,0.5446961,0.45530388
112170,0,0.62697387,0.3730261
94556,0,0.72042894,0.27957103
300809,0,0.5915276,0.4084724
226677,1,0.31977016,0.68022984
76370,1,0.33550137,0.6644986
26869,1,0.45739228,0.5426077
120464,0,0.76668,0.23332
135310,0,0.5982876,0.4017124
132557,1,0.3328541,0.6671459
77665,0,0.83098805,0.16901194
323499,0,0.7498067,0.2501933
325894,1,0.35952985,0.64047015
174436,0,0.5519742,0.44802582
195025,0,0.7151061,0.28489387
170750,1,0.4030431,0.5969569
305117,1,0.37735265,0.62264735
220761,1,0.34295774,0.65704226
107203,0,0.5197383,0.48026168
214785,0,0.62520087,0.3747991
302699,0,0.7368803,0.26311973
241730,1,0.38885963,0.6111404
211953,0,0.70330966,0.29669032
68597,0,0.6091052,0.3908948
154033,0,0.8294061,0.17059392
54426,1,0.30562675,0.69437325
153203,0,0.76159775,0.23840226
280937,1,0.4399312,0.5600688
250321,0,0.5850316,0.41496834
72650,0,0.79475904,0.20524095
65983,0,0.86259246,0.13740753
311826,0,0.56684744,0.4331526
150131,0,0.8533174,0.14668262
125790,0,0.585451,0.414549
189557,1,0.4776557,0.5223443
291322,0,0.7408185,0.25918153
89243,0,0.61788535,0.38211462
124286,0,0.66395116,0.33604887
130777,0,0.56066835,0.43933165
182790,0,0.6589527,0.34104726
139729,0,0.51887965,0.48112032
67174,0,0.8561828,0.1438172
205338,1,0.48306906,0.51693094
1500,0,0.50252014,0.49747986
328244,1,0.49525326,0.50474674
110725,0,0.66115767,0.33884233
36170,1,0.49266934,0.50733066
127036,0,0.7911617,0.20883827
211239,0,0.87997156,0.120028436
95279,0,0.5548455,0.4451545
98877,1,0.227875,0.772125
285645,0,0.6272819,0.37271813
243070,0,0.72195655,0.27804345
54459,1,0.30162436,0.69837564
51061,0,0.6740172,0.32598284
23971,0,0.6939405,0.30605945
112811,0,0.6114321,0.38856795
174735,0,0.78486574,0.21513426
290747,0,0.8354837,0.1645163
178599,0,0.5553077,0.4446923
38433,1,0.38067514,0.61932486
222955,0,0.52941465,0.47058538
12095,1,0.4315344,0.5684656
5099,1,0.33620274,0.66379726
214507,0,0.67342055,0.32657945
54646,1,0.4993801,0.5006199
186888,0,0.6434189,0.35658112
17304,0,0.6039316,0.3960684
273172,1,0.39109886,0.60890114
236422,1,0.38157165,0.61842835
115674,0,0.54600513,0.4539949
173295,0,0.84083945,0.15916057
43285,0,0.5038677,0.4961323
296300,0,0.8662332,0.13376676
27249,0,0.6118469,0.3881531
206811,0,0.54423666,0.45576334
314884,0,0.5258336,0.47416642
246158,0,0.737556,0.26244402
285708,0,0.8351499,0.16485013
92109,1,0.49595493,0.50404507
244902,1,0.48826796,0.51173204
237800,1,0.36985195,0.63014805
31256,1,0.15939218,0.8406078
291399,0,0.69225526,0.30774477
164905,0,0.73666906,0.2633309
86679,0,0.5751576,0.42484242
202170,0,0.5694488,0.4305512
26166,0,0.7406262,0.2593738
212099,0,0.6167023,0.38329765
262045,0,0.76828444,0.23171557
67303,0,0.7139029,0.2860971
300884,1,0.40402108,0.5959789
217424,0,0.6542207,0.34577933
304963,1,0.46208894,0.53791106
221361,1,0.3804673,0.6195327
307487,0,0.50700533,0.49299467
261029,0,0.55834794,0.4416521
120164,0,0.5528637,0.44713625
46728,1,0.4196893,0.5803107
222943,0,0.5435947,0.45640525
217966,0,0.60067844,0.39932153
9344,1,0.3856055,0.6143945
108196,0,0.5523821,0.4476179
82601,0,0.5660486,0.43395138
299604,1,0.3873226,0.6126774
186933,0,0.7001444,0.2998556
278069,1,0.3692298,0.6307702
62342,0,0.63537097,0.364629
5393,1,0.42375213,0.5762479
269472,0,0.6625882,0.33741182
10939,0,0.7554773,0.24452269
78941,0,0.5611743,0.4388257
276913,0,0.6113504,0.38864958
182336,1,0.49475718,0.5052428
53573,0,0.65851325,0.34148675
168430,0,0.822695,0.17730497
204992,1,0.41310436,0.58689564
177297,0,0.7733141,0.22668585
193129,0,0.5529567,0.44704327
247420,1,0.37766552,0.6223345
322436,0,0.5672716,0.4327284
272309,1,0.34927934,0.65072066
103640,1,0.44705766,0.55294234
185466,0,0.60613394,0.39386606
291353,0,0.578089,0.42191097
133256,0,0.56299853,0.43700144
10726,0,0.55237234,0.44762763
55595,0,0.82595277,0.17404726
100484,1,0.3351906,0.6648094
104016,0,0.57525206,0.4247479
91364,1,0.33453184,0.66546816
47390,0,0.6812622,0.3187378
241999,0,0.7274864,0.2725136
205170,1,0.3537768,0.6462232
249377,0,0.6239401,0.3760599
195492,1,0.42661703,0.573383
20477,0,0.85223734,0.14776269
131889,1,0.47545755,0.52454245
259979,1,0.39706206,0.60293794
99197,1,0.49861127,0.5013887
19937,0,0.50027657,0.49972346
6589,0,0.5979961,0.40200385
127749,0,0.55900705,0.44099292
74512,0,0.6687883,0.33121172
51033,1,0.41252786,0.58747214
230561,0,0.7298223,0.27017772
208540,0,0.51873326,0.48126677
194066,1,0.43464702,0.565353
179015,0,0.64014316,0.3598568
179017,1,0.44203955,0.55796045
171068,0,0.5348597,0.46514028
264597,0,0.91454893,0.08545106
10048,0,0.55455375,0.44544625
115119,0,0.58036244,0.41963753
212157,0,0.6005734,0.39942655
33380,0,0.6696345,0.33036548
230054,1,0.4697597,0.5302403
230268,0,0.7977425,0.20225754
84930,0,0.5724803,0.4275197
187119,0,0.5824995,0.41750047
214191,0,0.7197677,0.28023228
246846,1,0.36735904,0.63264096
179393,1,0.42237413,0.5776259
136493,0,0.698155,0.301845
102549,1,0.36024666,0.63975334
162366,0,0.80697805,0.19302195
258861,0,0.5934193,0.40658066
204180,1,0.49158448,0.5084155
41647,0,0.55529976,0.4447002
21468,0,0.69492346,0.30507654
127510,1,0.24688214,0.75311786
172798,0,0.5905169,0.40948308
298168,1,0.2922395,0.7077605
80929,1,0.378592,0.621408
129903,0,0.65793043,0.34206957
298184,1,0.2681625,0.7318375
216416,0,0.50080156,0.49919847
328903,0,0.8451602,0.15483983
184289,0,0.5105244,0.48947564
286037,1,0.47392464,0.52607536
92973,0,0.6530757,0.34692433
43700,1,0.4669296,0.5330704
90012,0,0.63390696,0.36609307
248575,0,0.59474623,0.40525377
28143,0,0.5667877,0.43321228
170153,0,0.7947241,0.20527592
172694,0,0.50051516,0.49948484
300602,0,0.7080457,0.29195425
85841,1,0.3725978,0.6274022
218817,1,0.23570651,0.7642935
227195,0,0.6303184,0.3696816
21667,0,0.6974066,0.3025934
38729,1,0.394216,0.605784
135669,0,0.659974,0.34002602
13309,1,0.4344849,0.5655151
322282,1,0.34011656,0.65988344
305019,0,0.50923467,0.4907653
22332,0,0.52288234,0.47711766
76733,1,0.38203567,0.6179643
5190,0,0.5257578,0.47424224
251096,1,0.40788686,0.59211314
2082,0,0.5501888,0.4498112
192924,0,0.54860884,0.45139116
312740,1,0.4614107,0.5385893
81348,0,0.7593527,0.24064729
186585,1,0.37651664,0.62348336
104882,1,0.36106104,0.63893896
72063,1,0.38522893,0.61477107
44639,0,0.8069253,0.19307467
5844,0,0.6646886,0.33531138
16673,0,0.7994477,0.20055227
263450,1,0.4464056,0.5535944
141901,0,0.63015664,0.36984333
157363,0,0.6392129,0.3607871
214062,1,0.41762096,0.58237904
199216,0,0.5028433,0.49715668
146451,0,0.5346681,0.46533194
323664,0,0.6792679,0.3207321
290626,0,0.698596,0.30140403
199735,0,0.8360701,0.16392986
107380,0,0.58927846,0.41072154
137952,0,0.7509928,0.2490072
262978,0,0.76167774,0.23832226
310906,0,0.6654123,0.33458766
130606,1,0.48042643,0.51957357
233022,1,0.37723362,0.6227664
144065,1,0.41502297,0.58497703
248273,0,0.62633616,0.37366384
62569,0,0.80501926,0.19498077
140744,1,0.4787293,0.5212707
309431,0,0.6547689,0.34523112
249767,1,0.3413009,0.6586991
34821,0,0.62288964,0.37711033
190010,0,0.6309589,0.3690411
325157,0,0.6678499,0.33215013
18139,0,0.812517,0.18748301
195164,0,0.64711547,0.35288456
145298,1,0.4677018,0.5322982
35055,0,0.8109036,0.18909638
165515,1,0.08016181,0.9198382
51373,0,0.6372831,0.36271688
241019,0,0.5382689,0.46173105
110511,0,0.5785002,0.4214998
180579,0,0.7199599,0.2800401
199273,0,0.5643172,0.4356828
66165,1,0.3106618,0.6893382
32887,0,0.60695744,0.3930426
33481,0,0.73503083,0.26496917
261304,0,0.628814,0.37118602
92448,1,0.4829421,0.5170579
3016,1,0.35996103,0.64003897
206992,1,0.44959545,0.55040455
7954,0,0.61961657,0.38038343
226262,0,0.6052766,0.3947234
126703,0,0.8248304,0.1751696
272284,0,0.71758544,0.28241453
309257,1,0.47868282,0.5213172
222593,1,0.40699178,0.5930082
146693,0,0.77431417,0.2256858
266092,0,0.61000174,0.38999826
137069,0,0.6151765,0.3848235
238864,0,0.81005967,0.18994032
287637,0,0.8556378,0.1443622
201255,0,0.53369415,0.46630588
20165,0,0.76685643,0.23314357
65599,1,0.40632004,0.59367996
77543,0,0.5293846,0.47061542
122134,1,0.45301712,0.5469829
266337,1,0.41002327,0.5899767
111240,0,0.7997546,0.20024535
69246,0,0.53744876,0.46255124
226044,1,0.49354488,0.5064551
306651,0,0.5273118,0.47268817
210442,0,0.5911883,0.4088117
103364,0,0.58104086,0.41895914
223056,1,0.37127233,0.6287277
102014,0,0.81319094,0.18680905
97325,0,0.7998893,0.20011069
7273,1,0.4834388,0.5165612
328910,1,0.4586137,0.5413863
284111,0,0.65356565,0.34643435
27767,0,0.6586984,0.34130162
248133,1,0.4192943,0.5807057
168533,1,0.33352804,0.66647196
327809,1,0.35407138,0.6459286
81297,1,0.4898253,0.5101747
144290,0,0.57493037,0.42506963
125946,0,0.72198856,0.2780114
60945,0,0.7529226,0.2470774
245605,1,0.2374528,0.7625472
259826,0,0.6243537,0.3756463
122926,0,0.72347903,0.276521
299312,1,0.3584119,0.6415881
13497,1,0.4778564,0.5221436
44518,1,0.20285076,0.79714924
48412,0,0.7478481,0.2521519
143420,1,0.41940504,0.58059496
94758,0,0.78639686,0.21360314
290922,0,0.7798449,0.22015513
306438,1,0.39639664,0.60360336
117000,1,0.36106104,0.63893896
179557,0,0.6156827,0.38431728
313435,1,0.40225583,0.59774417
140854,0,0.72536486,0.27463514
74436,0,0.6110624,0.38893762
83731,0,0.8458047,0.15419534
301507,0,0.6311103,0.36888972
86202,0,0.7954543,0.20454569
69769,0,0.76559645,0.23440354
258849,0,0.8127967,0.18720327
260270,1,0.2345776,0.7654224
171680,1,0.27161276,0.72838724
148666,0,0.8375325,0.16246745
174163,1,0.4038282,0.5961718
125152,0,0.6620499,0.33795008
124033,0,0.51107633,0.48892367
99008,0,0.83243394,0.16756606
287270,0,0.6950974,0.3049026
58012,1,0.38241625,0.61758375
107916,0,0.55183685,0.44816318
142069,1,0.3686489,0.6313511
160136,0,0.5350939,0.46490613
130311,0,0.7579721,0.24202788
207205,0,0.54556143,0.45443854
325570,0,0.65787226,0.34212774
330546,0,0.7043338,0.29566622
219550,0,0.7286409,0.27135906
65075,1,0.32703942,0.6729606
170595,0,0.52909666,0.47090334
162018,0,0.6532439,0.34675613
292379,1,0.34419423,0.65580577
20473,0,0.61945784,0.38054213
318831,1,0.45889038,0.5411096
9005,1,0.482382,0.517618
118993,1,0.36407387,0.6359261
137542,0,0.5074401,0.49255994
240707,1,0.3886177,0.6113823
312782,1,0.294015,0.705985
171390,0,0.7029673,0.2970327
255031,0,0.65556383,0.34443617
318972,1,0.45491922,0.5450808
113154,1,0.3493144,0.6506856
115216,1,0.30958152,0.6904185
48508,0,0.62708247,0.37291756
72157,0,0.75553155,0.24446842
9518,1,0.30033827,0.69966173
286600,0,0.5678128,0.43218717
170713,1,0.35382354,0.64617646
241988,0,0.5431702,0.4568298
222552,1,0.49788463,0.50211537
147521,0,0.76254725,0.23745275
222043,1,0.49702215,0.50297785
213991,0,0.53109056,0.46890944
95255,0,0.6749228,0.32507718
213938,1,0.3104264,0.6895736
162046,0,0.6050633,0.39493665
126122,0,0.86353457,0.13646546
127040,0,0.6623436,0.33765635
250011,0,0.832212,0.16778803
240554,0,0.505058,0.494942
177727,1,0.40636683,0.5936332
228768,0,0.62722534,0.37277466
286660,0,0.7423543,0.25764573
92592,1,0.35279655,0.64720345
39990,0,0.72830975,0.27169025
294805,0,0.5532721,0.44672784
211400,0,0.787163,0.21283701
300177,1,0.24381006,0.75618994
128835,0,0.68694156,0.31305844
68715,1,0.49991477,0.50008523
67740,1,0.49483633,0.50516367
129937,0,0.60971177,0.39028823
155917,0,0.57442963,0.4255704
273071,0,0.66470456,0.33529544
284770,1,0.4234466,0.5765534
20327,0,0.67880094,0.32119903
87624,0,0.64565533,0.35434467
235853,0,0.5806272,0.41937283
153076,0,0.55732125,0.44267875
10150,0,0.5844738,0.4155262
120770,0,0.5397297,0.4602703
140240,1,0.27048606,0.72951394
290418,1,0.27492452,0.7250755
217426,0,0.68117744,0.31882256
15152,1,0.38373756,0.61626244
105956,1,0.47323424,0.52676576
239676,0,0.6615647,0.33843532
213670,1,0.3579036,0.6420964
56199,0,0.57015574,0.42984423
35023,0,0.6375735,0.3624265
181528,0,0.6505784,0.34942162
82392,1,0.48381066,0.51618934
60113,0,0.56454086,0.43545914
273804,0,0.5218157,0.47818428
156426,1,0.49497133,0.50502867
288710,0,0.51825595,0.48174408
251796,0,0.7991863,0.20081371
173178,1,0.4789915,0.5210085
171140,0,0.5591962,0.44080383
274912,1,0.45404714,0.54595286
34235,1,0.44975394,0.55024606
101431,1,0.43210292,0.5678971
277783,0,0.7657249,0.23427513
63558,1,0.48610145,0.51389855
140367,0,0.71687436,0.28312564
248068,1,0.29581416,0.70418584
213298,0,0.74314064,0.25685936
233288,0,0.748369,0.25163102
61630,0,0.85968935,0.14031062
301003,1,0.26367664,0.73632336
26905,0,0.82955575,0.17044428
91533,1,0.38030553,0.6196945
209916,0,0.630786,0.369214
315808,0,0.64946735,0.35053262
7340,0,0.52670056,0.47329944
91663,0,0.77568877,0.22431126
5777,1,0.39391398,0.606086
180370,0,0.5088376,0.49116242
44663,0,0.5605316,0.4394684
38673,1,0.44495964,0.55504036
141907,0,0.82308716,0.17691284
230067,1,0.3147812,0.6852188
252069,0,0.73339224,0.26660773
316731,0,0.7137656,0.28623435
156521,0,0.6506925,0.34930748
282216,1,0.4203604,0.5796396
79816,0,0.62973845,0.37026152
273453,1,0.44894493,0.5510551
208781,0,0.563187,0.43681303
213723,1,0.36083317,0.63916683
46040,0,0.60446453,0.39553547
21588,1,0.4979269,0.5020731
85930,0,0.78916097,0.21083903
82020,0,0.74341154,0.2565885
110239,0,0.5849805,0.41501954
137551,0,0.8181712,0.18182878
203109,0,0.5843451,0.41565493
90436,0,0.73640335,0.26359662
179201,1,0.3174103,0.6825897
131334,1,0.40242463,0.59757537
24763,0,0.7757986,0.22420137
300252,0,0.56093335,0.43906668
16276,0,0.69516164,0.30483836
90836,0,0.7707172,0.2292828
184445,0,0.72045267,0.27954733
